club,clubLabel,venue,venueLabel,coordinates,countryLabel
http://www.wikidata.org/entity/Q5425036,FC Leones,http://www.wikidata.org/entity/Q5400221,Estadio Francisco Montaner,Point(-66.631785 18.002422),United States of America
http://www.wikidata.org/entity/Q1048757,El Paso Patriots,http://www.wikidata.org/entity/Q7148029,Patriot Stadium,Point(-106.385 31.7715),United States of America
http://www.wikidata.org/entity/Q1045202,Western Mass Pioneers,http://www.wikidata.org/entity/Q14715683,Lusitano Stadium,Point(-72.4699 42.1579),United States of America
http://www.wikidata.org/entity/Q4852784,Baltimore Blast,http://www.wikidata.org/entity/Q2739940,Baltimore Arena,Point(-76.618888888 39.288611111),United States of America
http://www.wikidata.org/entity/Q4852786,Baltimore Blast,http://www.wikidata.org/entity/Q2739940,Baltimore Arena,Point(-76.618888888 39.288611111),United States of America
http://www.wikidata.org/entity/Q4852786,Baltimore Blast,http://www.wikidata.org/entity/Q7801374,SECU Arena,Point(-76.6171 39.3874),United States of America
http://www.wikidata.org/entity/Q4852791,Baltimore Bohemians,http://www.wikidata.org/entity/Q18711544,Cedar Lane,Point(-77.5089 35.9847),United States of America
http://www.wikidata.org/entity/Q4946555,Borras Park Albion F.C.,http://www.wikidata.org/entity/Q5246445,Dean Road station,Point(-71.141547 42.337844),United States of America
http://www.wikidata.org/entity/Q1442028,San Antonio Scorpions,http://www.wikidata.org/entity/Q7830784,Toyota Field,Point(-98.394617 29.538908),United States of America
http://www.wikidata.org/entity/Q1446602,Milwaukee Rampage,http://www.wikidata.org/entity/Q7878061,Uihlein Soccer Park,Point(-87.998833333 43.146666666),United States of America
http://www.wikidata.org/entity/Q4820925,Augusta FireBall,http://www.wikidata.org/entity/Q7148068,Patriots Park,Point(-82.229356 33.521433),United States of America
http://www.wikidata.org/entity/Q4822977,Austin Aztex,http://www.wikidata.org/entity/Q1631374,House Park,Point(-97.7496 30.278),United States of America
http://www.wikidata.org/entity/Q4822980,Austin Aztex U23,http://www.wikidata.org/entity/Q7371123,Round Rock High School,Point(-97.6956 30.5092),United States of America
http://www.wikidata.org/entity/Q1053518,Dayton Dutch Lions,http://www.wikidata.org/entity/Q18149273,Dayton Outpatient Center Stadium,Point(-84.2307 39.6705),United States of America
http://www.wikidata.org/entity/Q16842120,Jacksonville Armada FC,http://www.wikidata.org/entity/Q2886675,121 Financial Ballpark,Point(-81.642576 30.325156),United States of America
http://www.wikidata.org/entity/Q16842237,Jersey Shore Boca,http://www.wikidata.org/entity/Q7075970,Ocean County College,Point(-74.1654 40.0099),United States of America
http://www.wikidata.org/entity/Q4009762,Ventura County Fusion,http://www.wikidata.org/entity/Q7920365,Ventura College,Point(-119.232 34.2776),United States of America
http://www.wikidata.org/entity/Q4019106,West Virginia Chaos,http://www.wikidata.org/entity/Q7431948,Schoenbaum Stadium,Point(-81.581869444 38.39465),United States of America
http://www.wikidata.org/entity/Q5425158,FC Sonic Lehigh Valley,http://www.wikidata.org/entity/Q6104831,J. Birney Crum Stadium,Point(-75.5016 40.5961),United States of America
http://www.wikidata.org/entity/Q5425160,Michigan Stars FC,http://www.wikidata.org/entity/Q8027676,Wisner Stadium,Point(-83.3068 42.6483),United States of America
http://www.wikidata.org/entity/Q5425205,FC Tucson,http://www.wikidata.org/entity/Q3197185,Kino Veterans Memorial Stadium,Point(-110.933367 32.176675),United States of America
http://www.wikidata.org/entity/Q5008870,CASL Elite,http://www.wikidata.org/entity/Q2540855,WakeMed Soccer Park,Point(-78.7551 35.7862),United States of America
http://www.wikidata.org/entity/Q16841095,IFC Wild Bills,http://www.wikidata.org/entity/Q1356082,Oleai Sports Complex,Point(145.70974722 15.163775),United States of America
http://www.wikidata.org/entity/Q16841184,Indiana Blast,http://www.wikidata.org/entity/Q6445111,Kuntz Memorial Soccer Stadium,Point(-86.189185 39.790175),United States of America
http://www.wikidata.org/entity/Q16841194,Indios USA,http://www.wikidata.org/entity/Q5034127,Canutillo Stadium,Point(-106.5865 31.8968),United States of America
http://www.wikidata.org/entity/Q3633143,Bakersfield Brigade,http://www.wikidata.org/entity/Q4849282,Bakersfield Christian High School,Point(-119.133 35.35),United States of America
http://www.wikidata.org/entity/Q3636209,Baton Rouge Capitals,http://www.wikidata.org/entity/Q5109855,Christian Life Academy,Point(-91.1309 30.3971),United States of America
http://www.wikidata.org/entity/Q3683619,Colorado Rapids U-23,http://www.wikidata.org/entity/Q1210268,Dick's Sporting Goods Park,Point(-104.891944444 39.805555555),United States of America
http://www.wikidata.org/entity/Q3702130,NJ-LUSO Rangers FC,http://www.wikidata.org/entity/Q6913638,Morris Catholic High School,Point(-74.4906 40.9056),United States of America
http://www.wikidata.org/entity/Q4873901,Bay Area Ambassadors,http://www.wikidata.org/entity/Q5066011,Chabot College,Point(-122.106 37.6418),United States of America
http://www.wikidata.org/entity/Q1447181,NJ/NY Gotham FC,http://www.wikidata.org/entity/Q761682,Red Bull Arena,Point(-74.150277777 40.736666666),United States of America
http://www.wikidata.org/entity/Q16843020,Laredo Honey Badgers,http://www.wikidata.org/entity/Q6488887,Laredo Energy Arena,Point(-99.4527 27.5583),United States of America
http://www.wikidata.org/entity/Q3656776,Cape Cod Crusaders,http://www.wikidata.org/entity/Q6784318,Massachusetts Maritime Academy,Point(-70.6242 41.7397),United States of America
http://www.wikidata.org/entity/Q3664493,Central Coast Roadrunners,http://www.wikidata.org/entity/Q4717024,Alex G. Spanos Stadium,Point(-120.665 35.298333),United States of America
http://www.wikidata.org/entity/Q3664500,Orlando City U-23,http://www.wikidata.org/entity/Q7449534,Seminole Soccer Complex,Point(-81.3885 28.7946),United States of America
http://www.wikidata.org/entity/Q5946332,Huracán FC de Caguas,http://www.wikidata.org/entity/Q7139677,Parque Yldefonso Solá Morales,Point(-66.0341835 18.2262229),United States of America
http://www.wikidata.org/entity/Q4117750,Mayagüez FC,http://www.wikidata.org/entity/Q6796783,Mayagüez Athletics Stadium,Point(-67.155794 18.191086),United States of America
http://www.wikidata.org/entity/Q5916594,Houston Hotshots,http://www.wikidata.org/entity/Q2435324,Lakewood Church Central Campus,Point(-95.435 29.730277777),United States of America
http://www.wikidata.org/entity/Q5425206,FC Tulsa,http://www.wikidata.org/entity/Q6815457,Memorial High School,Point(-95.9137 36.0791),United States of America
http://www.wikidata.org/entity/Q5426060,FK Behar,http://www.wikidata.org/entity/Q7601833,Starfire Sports,Point(-122.248 47.4698),United States of America
http://www.wikidata.org/entity/Q16845817,Nevada Wonders,http://www.wikidata.org/entity/Q5046938,Carson High School,Point(-119.748874 39.169032),United States of America
http://www.wikidata.org/entity/Q16845909,New York Centaurs,http://www.wikidata.org/entity/Q5303202,Downing Stadium,Point(-73.924167 40.793889),United States of America
http://www.wikidata.org/entity/Q16846305,Northern Arizona Prospectors,http://www.wikidata.org/entity/Q4955115,Bradshaw Mountain High School,Point(-112.346 34.5987),United States of America
http://www.wikidata.org/entity/Q16847448,Pennsylvania Roar,http://www.wikidata.org/entity/Q1521556,Sovereign Center,Point(-75.923 40.3348),United States of America
http://www.wikidata.org/entity/Q16847621,Phoenix FC,http://www.wikidata.org/entity/Q7638266,Sun Devil Soccer Stadium,Point(-111.932 33.425),United States of America
http://www.wikidata.org/entity/Q6059357,PanSa East F.C.,http://www.wikidata.org/entity/Q1637931,Veterans Memorial Stadium,Point(-170.722222 -14.333611),United States of America
http://www.wikidata.org/entity/Q16844931,Inter Miami CF,http://www.wikidata.org/entity/Q17018920,Miami Freedom Park,Point(-80.20555556 25.78055556),United States of America
http://www.wikidata.org/entity/Q3526066,San Antonio Thunder,http://www.wikidata.org/entity/Q4705979,Alamo Stadium,Point(-98.479031 29.462764),United States of America
http://www.wikidata.org/entity/Q3526066,San Antonio Thunder,http://www.wikidata.org/entity/Q4705979,Alamo Stadium,Point(-98.47786241 29.46280493),United States of America
http://www.wikidata.org/entity/Q3532341,Tornados de Humacao,http://www.wikidata.org/entity/Q6998018,Nestor Morales Stadium,Point(-65.8357 18.1498),United States of America
http://www.wikidata.org/entity/Q7335236,Rio Grande Valley Flash,http://www.wikidata.org/entity/Q1968734,Payne Arena,Point(-98.2467 26.1239),United States of America
http://www.wikidata.org/entity/Q7353996,Rochester Lancers,http://www.wikidata.org/entity/Q885674,Blue Cross Arena,Point(-77.610833333 43.153888888),United States of America
http://www.wikidata.org/entity/Q8355144,Detroit City FC,http://www.wikidata.org/entity/Q22095860,Keyworth Stadium,Point(-83.0489 42.3924),United States of America
http://www.wikidata.org/entity/Q1133687,Minnesota Kicks,http://www.wikidata.org/entity/Q1415967,Metropolitan Stadium,Point(-93.241944444 44.854444444),United States of America
http://www.wikidata.org/entity/Q7907553,VSI Tampa Bay FC,http://www.wikidata.org/entity/Q7201469,Plant City Stadium,Point(-82.107911 27.99749),United States of America
http://www.wikidata.org/entity/Q329812,Sporting Kansas City,http://www.wikidata.org/entity/Q1787141,Children's Mercy Park,Point(-94.8237 39.1218),United States of America
http://www.wikidata.org/entity/Q7663057,Syracuse Salty Dogs,http://www.wikidata.org/entity/Q2837990,Alliance Bank Stadium,Point(-76.165358 43.079078),United States of America
http://www.wikidata.org/entity/Q7663060,Utica City FC,http://www.wikidata.org/entity/Q3566224,Oncenter War Memorial Arena,Point(-76.148333 43.044722),United States of America
http://www.wikidata.org/entity/Q7674018,Tacoma Stars,http://www.wikidata.org/entity/Q2279678,ShoWare Center,Point(-122.24 47.3883),United States of America
http://www.wikidata.org/entity/Q3566335,Greek American AA,http://www.wikidata.org/entity/Q6825173,Metropolitan Oval,Point(-73.9065 40.7146),United States of America
http://www.wikidata.org/entity/Q3566335,Greek American AA,http://www.wikidata.org/entity/Q6825173,Metropolitan Oval,Point(-73.86 40.83833),United States of America
http://www.wikidata.org/entity/Q7814187,Toledo Slayers,http://www.wikidata.org/entity/Q6696128,Lucas County Recreation Center,Point(-83.6435 41.5858),United States of America
http://www.wikidata.org/entity/Q7851152,Tucson Extreme,http://www.wikidata.org/entity/Q7851149,Tucson Convention Center,Point(-110.974 32.2183),United States of America
http://www.wikidata.org/entity/Q7396991,Sacramento Knights,http://www.wikidata.org/entity/Q93831,ARCO Arena,Point(-121.518055555 38.649166666),United States of America
http://www.wikidata.org/entity/Q7414033,San Francisco Fog,http://www.wikidata.org/entity/Q604015,Cow Palace,Point(-122.418611111 37.706666666),United States of America
http://www.wikidata.org/entity/Q7414453,San Jose Grizzlies,http://www.wikidata.org/entity/Q261863,SAP Center,Point(-121.901111111 37.332777777),United States of America
http://www.wikidata.org/entity/Q1133701,Boston Minutemen,http://www.wikidata.org/entity/Q598070,Alumni Stadium,Point(-71.166388888 42.335),United States of America
http://www.wikidata.org/entity/Q1133759,Chicago Mustangs,http://www.wikidata.org/entity/Q1114772,Comiskey Park,Point(-87.633611111 41.831666666),United States of America
http://www.wikidata.org/entity/Q1134115,San Diego Toros,http://www.wikidata.org/entity/Q4850213,Balboa Stadium,Point(-117.150555555 32.720833333),United States of America
http://www.wikidata.org/entity/Q1134121,Cleveland Stokers,http://www.wikidata.org/entity/Q2113078,Cleveland Stadium,Point(-81.699722222 41.505833333),United States of America
http://www.wikidata.org/entity/Q6184846,Jersey Express S.C.,http://www.wikidata.org/entity/Q5362972,Elizabeth High School,Point(-74.21391 40.660085),United States of America
http://www.wikidata.org/entity/Q7082139,Rayo OKC,http://www.wikidata.org/entity/Q8060827,Yukon High School,Point(-97.7589 35.5006),United States of America
http://www.wikidata.org/entity/Q7089422,Omaha Flames,http://www.wikidata.org/entity/Q4700018,Ak-Sar-Ben,Point(-96.0125 41.23972222),United States of America
http://www.wikidata.org/entity/Q7089469,Omaha Vipers,http://www.wikidata.org/entity/Q7089414,Omaha Civic Auditorium,Point(-95.94 41.261667),United States of America
http://www.wikidata.org/entity/Q6019485,Missouri Comets,http://www.wikidata.org/entity/Q6016039,Independence Events Center,Point(-94.35756 39.039128),United States of America
http://www.wikidata.org/entity/Q6023080,Indiana Blaze,http://www.wikidata.org/entity/Q6445111,Kuntz Memorial Soccer Stadium,Point(-86.189185 39.790175),United States of America
http://www.wikidata.org/entity/Q6023905,Indy Eleven,http://www.wikidata.org/entity/Q5975448,IU Michael A. Carroll Track & Soccer Stadium,Point(-86.1779 39.7711),United States of America
http://www.wikidata.org/entity/Q9201193,New York Arrows,http://www.wikidata.org/entity/Q1048921,Nassau Veterans Memorial Coliseum,Point(-73.590555555 40.722777777),United States of America
http://www.wikidata.org/entity/Q9201578,Wichita Wings,http://www.wikidata.org/entity/Q6364938,Kansas Coliseum,Point(-97.321205 37.83609),United States of America
http://www.wikidata.org/entity/Q9202604,Dallas Sidekicks (1984–2004),http://www.wikidata.org/entity/Q1859962,Reunion Arena,Point(-96.808055555 32.772777777),United States of America
http://www.wikidata.org/entity/Q7708101,Texas Strikers,http://www.wikidata.org/entity/Q5467651,Ford Arena,Point(-94.18 30.0108),United States of America
http://www.wikidata.org/entity/Q1138386,Portland Timbers,http://www.wikidata.org/entity/Q262291,Providence Park,Point(-122.691666666 45.521388888),United States of America
http://www.wikidata.org/entity/Q1132352,Jacksonville Tea Men,http://www.wikidata.org/entity/Q5527471,Gator Bowl Stadium,Point(-81.636944444 30.324166666),United States of America
http://www.wikidata.org/entity/Q18148271,Charlotte Independence,http://www.wikidata.org/entity/Q6791495,Sportsplex at Matthews,Point(-80.6992 35.1106),United States of America
http://www.wikidata.org/entity/Q18148709,Harrisburg Heat,http://www.wikidata.org/entity/Q2069133,Pennsylvania Farm Show Complex & Expo Center,Point(-76.878781 40.276502),United States of America
http://www.wikidata.org/entity/Q18150867,FC SKBC,http://www.wikidata.org/entity/Q16585333,Pago Park Soccer Stadium,Point(-170.701 -14.2718),United States of America
http://www.wikidata.org/entity/Q7129917,Panama City Beach Pirates,http://www.wikidata.org/entity/Q4795085,Arnold High School,Point(-85.827636 30.190305),United States of America
http://www.wikidata.org/entity/Q7164209,Pennsylvania Stoners,http://www.wikidata.org/entity/Q7995992,Whitehall High School,Point(-75.5041 40.6481),United States of America
http://www.wikidata.org/entity/Q7971869,Washington Freedom Futures,http://www.wikidata.org/entity/Q5302957,Maryland SoccerPlex,Point(-77.3101 39.1527),United States of America
http://www.wikidata.org/entity/Q7986660,West Texas Sockers,http://www.wikidata.org/entity/Q5595309,Astound Broadband Stadium,Point(-102.1522 31.9884),United States of America
http://www.wikidata.org/entity/Q7998177,Wichita Wings,http://www.wikidata.org/entity/Q5674981,Hartman Arena,Point(-97.33 37.831),United States of America
http://www.wikidata.org/entity/Q8034190,Worcester Hydra,http://www.wikidata.org/entity/Q5152415,Commerce Bank Field at Foley Stadium,Point(-71.823619 42.262928),United States of America
http://www.wikidata.org/entity/Q1156317,Los Angeles Aztecs,http://www.wikidata.org/entity/Q2555922,Weingart Stadium,Point(-118.152 34.0429),United States of America
http://www.wikidata.org/entity/Q3753111,Fresno Fuego,http://www.wikidata.org/entity/Q2967628,Chukchansi Park,Point(-119.7905 36.7321),United States of America
http://www.wikidata.org/entity/Q9207609,Pensacola Flyers,http://www.wikidata.org/entity/Q7164684,Pensacola Civic Center,Point(-87.209372 30.416485),United States of America
http://www.wikidata.org/entity/Q1158012,Dallas Tornado,http://www.wikidata.org/entity/Q1136764,Cotton Bowl,Point(-96.759722222 32.779722222),United States of America
http://www.wikidata.org/entity/Q4712805,Albuquerque Asylum,http://www.wikidata.org/entity/Q6816507,Menaul School,Point(-106.637 35.1111),United States of America
http://www.wikidata.org/entity/Q7122072,Pachuca Puerto Rico,http://www.wikidata.org/entity/Q6998018,Nestor Morales Stadium,Point(-65.8357 18.1498),United States of America
http://www.wikidata.org/entity/Q7050007,NorCal Lamorinda United SC,http://www.wikidata.org/entity/Q6872750,Miramonte High School,Point(-122.146077 37.840482),United States of America
http://www.wikidata.org/entity/Q7051097,Norfolk SharX,http://www.wikidata.org/entity/Q1131230,Norfolk Scope,Point(-76.2867 36.8533),United States of America
http://www.wikidata.org/entity/Q7055743,North Jersey Valkyries,http://www.wikidata.org/entity/Q5244032,DePaul Catholic High School,Point(-74.2439 40.9578),United States of America
http://www.wikidata.org/entity/Q7056791,North Sound SeaWolves,http://www.wikidata.org/entity/Q6088107,Issaquah High School,Point(-122.029 47.5223),United States of America
http://www.wikidata.org/entity/Q10315085,Laraza VI Soccer Club,http://www.wikidata.org/entity/Q1354838,Lionel Roberts Park,Point(-64.92754444 18.34462778),United States of America
http://www.wikidata.org/entity/Q7851172,Tucson Tiburons,http://www.wikidata.org/entity/Q6925365,Mountain View High School,Point(-111.049 32.38),United States of America
http://www.wikidata.org/entity/Q7852323,Tulsa Athletics,http://www.wikidata.org/entity/Q5307567,Drillers Stadium,Point(-95.923667 36.139647),United States of America
http://www.wikidata.org/entity/Q7852358,Tulsa Revolution,http://www.wikidata.org/entity/Q3541988,Cox Business Center,Point(-95.997222 36.148889),United States of America
http://www.wikidata.org/entity/Q5132115,Cleveland Crunch,http://www.wikidata.org/entity/Q2982682,Coliseum at Richfield,Point(-81.593888888 41.245277777),United States of America
http://www.wikidata.org/entity/Q4558657,Virginia Cavalry FC,http://www.wikidata.org/entity/Q4851179,BallPark at One Loudoun,Point(-77.455556 39.053333),United States of America
http://www.wikidata.org/entity/Q5883001,Hollywood United Hitmen,http://www.wikidata.org/entity/Q1139606,Crenshaw High School,Point(-118.329 33.9969),United States of America
http://www.wikidata.org/entity/Q7103193,Orlando Sundogs,http://www.wikidata.org/entity/Q199359,Camping World Stadium,Point(-81.402777777 28.539166666),United States of America
http://www.wikidata.org/entity/Q9212715,New Jersey Blaze,http://www.wikidata.org/entity/Q16632689,Rowland Park,Point(-74.5456 40.3472),United States of America
http://www.wikidata.org/entity/Q9213611,Boston Victory S.C.,http://www.wikidata.org/entity/Q25340014,Veterans Memorial Stadium,Point(-71.01 42.26111111),United States of America
http://www.wikidata.org/entity/Q10967347,California Jaguars,http://www.wikidata.org/entity/Q7404661,Salinas Sports Complex,Point(-121.652 36.6942),United States of America
http://www.wikidata.org/entity/Q4936094,Boca Juniors-Carolina,http://www.wikidata.org/entity/Q7351649,Roberto Clemente Stadium,Point(-65.949167 18.376667),United States of America
http://www.wikidata.org/entity/Q4948067,Boston Rovers,http://www.wikidata.org/entity/Q6750857,Manning Bowl,Point(-70.9541 42.4751),United States of America
http://www.wikidata.org/entity/Q7589555,St. Louis Ambush,http://www.wikidata.org/entity/Q3495282,St. Louis Arena,Point(-90.282777777 38.629166666),United States of America
http://www.wikidata.org/entity/Q7589703,St. Louis Steamers,http://www.wikidata.org/entity/Q3495282,St. Louis Arena,Point(-90.282777777 38.629166666),United States of America
http://www.wikidata.org/entity/Q7589704,St. Louis Steamers,http://www.wikidata.org/entity/Q1067700,Enterprise Center,Point(-90.2025 38.626667),United States of America
http://www.wikidata.org/entity/Q7589708,St. Louis Strikers,http://www.wikidata.org/entity/Q370446,World Wide Technology Soccer Park,Point(-90.438611 38.546667),United States of America
http://www.wikidata.org/entity/Q5148830,Colorado Lightning,http://www.wikidata.org/entity/Q1001597,Budweiser Events Center,Point(-104.989444 40.443889),United States of America
http://www.wikidata.org/entity/Q5148918,Colorado Springs Blizzard,http://www.wikidata.org/entity/Q18157770,Switchbacks Training Stadium,Point(-104.711 38.8958),United States of America
http://www.wikidata.org/entity/Q5148919,Colorado Springs Ascent,http://www.wikidata.org/entity/Q18157770,Switchbacks Training Stadium,Point(-104.711 38.8958),United States of America
http://www.wikidata.org/entity/Q5149706,Columbia Heat,http://www.wikidata.org/entity/Q5407196,Eugene E. Stone III Stadium,Point(-81.025 33.9877),United States of America
http://www.wikidata.org/entity/Q5150112,Columbus Shooting Stars,http://www.wikidata.org/entity/Q1112858,Historic Crew Stadium,Point(-82.991111111 40.009444444),United States of America
http://www.wikidata.org/entity/Q5161487,Connecticut Bicentennials,http://www.wikidata.org/entity/Q1535796,Yale Bowl,Point(-72.960556 41.313056),United States of America
http://www.wikidata.org/entity/Q5161651,Connecticut Yankees,http://www.wikidata.org/entity/Q5276946,Trinity Health Stadium,Point(-72.661061 41.753783),United States of America
http://www.wikidata.org/entity/Q13361030,New York City FC,http://www.wikidata.org/entity/Q753529,Yankee Stadium,Point(-73.926392 40.829569),United States of America
http://www.wikidata.org/entity/Q7075961,Ocean City Nor'easters,http://www.wikidata.org/entity/Q5039218,Carey Stadium,Point(-74.5663 39.279),United States of America
http://www.wikidata.org/entity/Q7079938,Ogden Outlaws,http://www.wikidata.org/entity/Q4942246,Bonneville High School,Point(-111.975 41.175),United States of America
http://www.wikidata.org/entity/Q4974864,Brooklyn Italians,http://www.wikidata.org/entity/Q6229310,John Dewey High School,Point(-73.9592 40.6207),United States of America
http://www.wikidata.org/entity/Q4974869,Brooklyn Knights,http://www.wikidata.org/entity/Q6825173,Metropolitan Oval,Point(-73.9065 40.7146),United States of America
http://www.wikidata.org/entity/Q4974869,Brooklyn Knights,http://www.wikidata.org/entity/Q6825173,Metropolitan Oval,Point(-73.86 40.83833),United States of America
http://www.wikidata.org/entity/Q4985695,Buffalo City FC,http://www.wikidata.org/entity/Q7026574,Nichols School,Point(-78.857666 42.942025),United States of America
http://www.wikidata.org/entity/Q15256873,OKC Energy FC,http://www.wikidata.org/entity/Q7675049,Taft Stadium,Point(-97.5669 35.4958),United States of America
http://www.wikidata.org/entity/Q13405481,New York Cosmos,http://www.wikidata.org/entity/Q6715011,Maimonides Park,Point(-73.984166666 40.574444444),United States of America
http://www.wikidata.org/entity/Q19866559,New York Cosmos B,http://www.wikidata.org/entity/Q6881055,Mitchel Athletic Complex,Point(-73.597222222 40.724),United States of America
http://www.wikidata.org/entity/Q19867181,Dayton Dutch Lions WFC,http://www.wikidata.org/entity/Q18149273,Dayton Outpatient Center Stadium,Point(-84.2307 39.6705),United States of America
http://www.wikidata.org/entity/Q19867435,Youngstown Nighthawks,http://www.wikidata.org/entity/Q5178958,Covelli Centre,Point(-80.6468 41.0977),United States of America
http://www.wikidata.org/entity/Q19878051,St. Louis Scott Gallagher Soccer Club,http://www.wikidata.org/entity/Q370446,World Wide Technology Soccer Park,Point(-90.438611 38.546667),United States of America
http://www.wikidata.org/entity/Q2841062,Los Angeles Salsa,http://www.wikidata.org/entity/Q6587494,Titan Stadium,Point(-117.887 33.8866),United States of America
http://www.wikidata.org/entity/Q2892205,Bayamón FC,http://www.wikidata.org/entity/Q1171030,Juan Ramón Loubriel Stadium,Point(-66.150833 18.393333),United States of America
http://www.wikidata.org/entity/Q13586562,Denver Dynamos,http://www.wikidata.org/entity/Q1934586,Mile High Stadium,Point(-105.021666666 39.746111111),United States of America
http://www.wikidata.org/entity/Q13858732,Minnesota Strikers,http://www.wikidata.org/entity/Q1072186,Hubert H. Humphrey Metrodome,Point(-93.258055555 44.973888888),United States of America
http://www.wikidata.org/entity/Q15303416,Houston Dash,http://www.wikidata.org/entity/Q176460,Shell Energy Stadium,Point(-95.3524 29.7522),United States of America
http://www.wikidata.org/entity/Q1164520,F.C. New York,http://www.wikidata.org/entity/Q4884689,Belson Stadium,Point(-73.792838 40.724307),United States of America
http://www.wikidata.org/entity/Q38221432,Las Vegas Lights FC,http://www.wikidata.org/entity/Q2941022,Cashman Field,Point(-115.129972222 36.179666666),United States of America
http://www.wikidata.org/entity/Q38806145,San Diego 1904 FC,http://www.wikidata.org/entity/Q7825672,Torero Stadium,Point(-117.1837 32.7731),United States of America
http://www.wikidata.org/entity/Q38806169,Rochester Lady Lancers,http://www.wikidata.org/entity/Q1765909,Marina Auto Stadium,Point(-77.629352777 43.162213888),United States of America
http://www.wikidata.org/entity/Q38806317,California United FC,http://www.wikidata.org/entity/Q6587494,Titan Stadium,Point(-117.887 33.8866),United States of America
http://www.wikidata.org/entity/Q38806632,Birmingham Legion FC,http://www.wikidata.org/entity/Q55263950,PNC Field,Point(-86.8125946 33.4980615),United States of America
http://www.wikidata.org/entity/Q4750876,Anaheim Bolts,http://www.wikidata.org/entity/Q4750878,Anaheim Convention Center,Point(-117.92 33.8025),United States of America
http://www.wikidata.org/entity/Q4750894,Anaheim Splash,http://www.wikidata.org/entity/Q774138,Honda Center,Point(-117.876666666 33.807777777),United States of America
http://www.wikidata.org/entity/Q4791390,Arizona Sandsharks,http://www.wikidata.org/entity/Q1538690,Footprint Center,Point(-112.071388888 33.445833333),United States of America
http://www.wikidata.org/entity/Q4791454,Arizona Thunder,http://www.wikidata.org/entity/Q670890,Arizona Veterans Memorial Coliseum,Point(-112.096667 33.469444),United States of America
http://www.wikidata.org/entity/Q16968392,Red Force FC,http://www.wikidata.org/entity/Q3540624,Tropical Park Stadium,Point(-80.323036 25.730064),United States of America
http://www.wikidata.org/entity/Q15214308,Orlando City SC,http://www.wikidata.org/entity/Q16846942,Exploria Stadium,Point(-81.389035 28.5410645),United States of America
http://www.wikidata.org/entity/Q16852072,Temecula FC,http://www.wikidata.org/entity/Q5072936,Chaparral High School,Point(-117.147 33.5383),United States of America
http://www.wikidata.org/entity/Q16858470,FC Tulsa,http://www.wikidata.org/entity/Q7072747,Oneok Field,Point(-95.988056 36.159722),United States of America
http://www.wikidata.org/entity/Q4921759,Black Roses,http://www.wikidata.org/entity/Q7923614,Veterans Field,Point(-99.5093 27.5197),United States of America
http://www.wikidata.org/entity/Q9212333,Atlanta Blackhawks,http://www.wikidata.org/entity/Q4735271,Alpharetta High School,Point(-84.256 34.078),United States of America
http://www.wikidata.org/entity/Q20647572,Kraze United,http://www.wikidata.org/entity/Q7863952,UCF Soccer and Track Stadium,Point(-81.1952 28.60765),United States of America
http://www.wikidata.org/entity/Q20720736,Rio Grande Valley FC Toros,http://www.wikidata.org/entity/Q22096149,RGVFC Stadium,Point(-98.1352 26.2826),United States of America
http://www.wikidata.org/entity/Q71329485,Stumptown Athletic,http://www.wikidata.org/entity/Q6791495,Sportsplex at Matthews,Point(-80.6992 35.1106),United States of America
http://www.wikidata.org/entity/Q74122812,Maryland Bobcats FC,http://www.wikidata.org/entity/Q5302957,Maryland SoccerPlex,Point(-77.3101 39.1527),United States of America
http://www.wikidata.org/entity/Q78944434,Charlotte FC,http://www.wikidata.org/entity/Q806673,Bank of America Stadium,Point(-80.852777777 35.225833333),United States of America
http://www.wikidata.org/entity/Q19984972,Miami FC,http://www.wikidata.org/entity/Q1388701,Riccardo Silva Stadium,Point(-80.377778 25.7525),United States of America
http://www.wikidata.org/entity/Q20020541,Chula Vista FC,http://www.wikidata.org/entity/Q5330711,Eastlake High School,Point(-116.968 32.6406),United States of America
http://www.wikidata.org/entity/Q36404703,Fresno FC,http://www.wikidata.org/entity/Q2967628,Chukchansi Park,Point(-119.7905 36.7321),United States of America
http://www.wikidata.org/entity/Q109278415,Vermont Green FC,http://www.wikidata.org/entity/Q108907111,Virtue Field,Point(-73.1944 44.4681),United States of America
http://www.wikidata.org/entity/Q16850739,St. Louis Ambush,http://www.wikidata.org/entity/Q5433049,Family Arena,Point(-90.5094 38.7478),United States of America
http://www.wikidata.org/entity/Q16850747,Saint Louis FC,http://www.wikidata.org/entity/Q370446,World Wide Technology Soccer Park,Point(-90.438611 38.546667),United States of America
http://www.wikidata.org/entity/Q54958719,San Diego Sockers 2,http://www.wikidata.org/entity/Q3106621,Pechanga Arena,Point(-117.212222 32.755278),United States of America
http://www.wikidata.org/entity/Q55075003,New Mexico United,http://www.wikidata.org/entity/Q3155623,Isotopes Park,Point(-106.629166666 35.069722222),United States of America
http://www.wikidata.org/entity/Q18380286,Los Angeles FC,http://www.wikidata.org/entity/Q22096111,BMO Stadium,Point(-118.285 34.013),United States of America
http://www.wikidata.org/entity/Q28231611,Shreveport Rafters FC,http://www.wikidata.org/entity/Q3150014,Independence Stadium,Point(-93.791944444 32.475555555),United States of America
http://www.wikidata.org/entity/Q16849066,RVA FC,http://www.wikidata.org/entity/Q7579690,Sports Backers Stadium,Point(-77.4624 37.5699),United States of America
